filename,chroma_stft,chroma_stft_v,chroma_stft_diff,chroma_stft_diff_v,rmse,rmse_v,rmse_diff,rmse_diff_v,spectral_centroid,spectral_centroid_v,spectral_centroid_diff,spectral_centroid_diff_v,spectral_bandwidth,spectral_bandwidth_v,spectral_bandwidth_diff,spectral_bandwidth_diff_v,spectral_contrast,spectral_contrast_v,spectral_contrast_diff,spectral_contrast_diff_v,spectral_flatness,spectral_flatness_v,spectral_flatness_diff,spectral_flatness_diff_v,spectral_rolloff,spectral_rolloff_v,spectral_rolloff_diff,spectral_rolloff_diff_v,zcr,zcr_v,zcr_diff,zcr_diff_v,mfcc1,mfcc1_v,mfcc1_diff,mfcc1_diff_v,mfcc2,mfcc2_v,mfcc2_diff,mfcc2_diff_v,mfcc3,mfcc3_v,mfcc3_diff,mfcc3_diff_v,mfcc4,mfcc4_v,mfcc4_diff,mfcc4_diff_v,mfcc5,mfcc5_v,mfcc5_diff,mfcc5_diff_v,mfcc6,mfcc6_v,mfcc6_diff,mfcc6_diff_v,mfcc7,mfcc7_v,mfcc7_diff,mfcc7_diff_v,mfcc8,mfcc8_v,mfcc8_diff,mfcc8_diff_v,mfcc9,mfcc9_v,mfcc9_diff,mfcc9_diff_v,mfcc10,mfcc10_v,mfcc10_diff,mfcc10_diff_v,mfcc11,mfcc11_v,mfcc11_diff,mfcc11_diff_v,mfcc12,mfcc12_v,mfcc12_diff,mfcc12_diff_v,mfcc13,mfcc13_v,mfcc13_diff,mfcc13_diff_v,mfcc14,mfcc14_v,mfcc14_diff,mfcc14_diff_v,mfcc15,mfcc15_v,mfcc15_diff,mfcc15_diff_v,mfcc16,mfcc16_v,mfcc16_diff,mfcc16_diff_v,mfcc17,mfcc17_v,mfcc17_diff,mfcc17_diff_v,mfcc18,mfcc18_v,mfcc18_diff,mfcc18_diff_v,mfcc19,mfcc19_v,mfcc19_diff,mfcc19_diff_v,mfcc20,mfcc20_v,mfcc20_diff,mfcc20_diff_v,label
reggae.00092.au,0.398875076,0.300497513,-9.50E-05,-9.50E-05,0.092214033,0.041439079,-6.65E-05,-6.65E-05,2170.828526,497.1231818,-0.286495225,-0.286495225,2054.80346,333.9720622,-0.850493477,-0.850493477,17.9671683,4.435041622,-0.005713269,-0.005713269,0.015144958,0.018859329,2.40E-06,2.40E-06,4307.148955,1030.944021,-2.226710006,-2.226710006,0.12004009,0.04692307,5.82E-05,5.82E-05,-138.1434923,51.24247552,0.008935627,25.75622664,101.4627987,24.61581418,0.029624943,12.08897872,-35.31611902,22.7332777,-0.071625752,9.713444292,36.17217391,16.12636958,-0.037043425,6.849335465,-9.501001296,18.84767382,-0.007103293,6.986273401,14.76585705,11.53518882,-0.011253994,6.050106506,-0.242717845,11.89780471,0.003140295,5.916395041,11.53028339,10.80990734,-0.011834997,5.128768539,-2.110761974,10.21525304,0.003419634,4.919794073,3.415377929,8.988576879,-0.010319926,4.692139187,4.2102257,9.792201102,-0.018503779,4.826124499,0.14168322,7.692555502,0.002467099,4.376612442,9.006069575,9.175143903,0.003233616,4.673172965,2.763124978,8.948375269,0.008524402,4.371021594,6.236765274,9.358887023,0.014784287,4.519936784,5.737457204,7.898891059,-0.000678838,4.496685335,-7.942284019,7.602507495,0.003238669,4.236131255,5.204111312,8.435035691,-0.008067744,4.306431872,-1.48863529,7.473311492,0.001755849,4.468574581,0.453699748,7.805241031,0.005562049,4.371078358,reggae
reggae.00093.au,0.370928039,0.297047835,-0.00028708,-0.00028708,0.107161082,0.041943103,-1.62E-05,-1.62E-05,2108.969923,837.2259177,0.589514358,0.589514358,2527.096042,704.0444888,0.642926913,0.642926913,19.72147865,5.596975976,-0.003576912,-0.003576912,0.017220277,0.026371017,3.14E-06,3.14E-06,4605.280486,2544.324,1.451114386,1.451114386,0.08934073,0.044629724,1.02E-05,1.02E-05,-147.4830157,74.5604698,0.004522977,34.84685808,113.3377598,27.82465585,-0.064626386,14.39873658,-6.302211806,26.70821257,-0.002375456,13.55401461,9.085413135,17.42229262,0.034772463,9.628514696,24.54849988,21.01513274,0.023176909,9.098625392,-9.807578968,16.45503194,0.004265309,8.680950955,13.15230558,14.74278164,-0.013129529,6.980488816,-1.991165575,13.44635104,-0.015906443,6.261427733,-2.70043173,11.98367367,-0.006700307,5.501567227,12.23381444,12.09867549,-0.001578436,5.761478887,-4.119317594,9.79082733,-0.012045483,4.886711346,-1.001508183,9.972083537,-0.011248546,5.137817087,1.970184449,8.337927633,0.002435727,4.918863289,1.47071714,8.890831885,-0.00191742,4.901366588,0.003987324,8.934180698,-0.003998033,4.669671409,-2.996378533,9.518484249,-0.008558285,4.883129846,-3.579463181,7.537427089,-0.006242301,4.415516243,-3.892596834,7.849648871,0.008316304,4.736591879,-0.510374326,8.623598144,0.016162637,4.566100886,-3.060065635,9.040399589,-0.000208837,4.85490859,reggae
reggae.00094.au,0.365591019,0.294870253,5.05E-05,5.05E-05,0.134760663,0.036192354,-8.64E-06,-8.64E-06,2022.436648,738.8547628,-0.40845007,-0.40845007,2129.499861,429.3213675,-0.100677139,-0.100677139,19.49100764,5.102246721,-0.004840549,-0.004840549,0.020574858,0.038987286,-5.84E-06,-5.84E-06,3834.226815,1546.710953,-0.458685582,-0.458685582,0.095666466,0.051084405,-1.70E-05,-1.70E-05,-97.73640733,45.22185539,-0.043940274,23.02722541,108.8374824,28.81059706,0.017264944,12.59358804,-24.917425,18.41953701,-0.016142932,8.799578478,21.3188419,13.73915404,-0.027842469,6.99528343,12.54832194,10.57537011,0.007502518,5.538476313,7.765323249,10.00030062,0.027950567,5.139634703,-3.30261506,9.594332954,0.013207292,4.850426608,3.528865345,8.466645947,-0.00914318,4.659166969,0.69272565,8.511452719,-0.008125373,4.529834943,4.196202729,7.286161635,0.004255054,4.179863654,-9.682310109,7.362545135,0.013105757,4.286298841,4.265133133,6.508777723,1.35E-05,4.097492333,2.458043521,6.859080216,-0.015709407,4.110772638,-6.628556747,6.086923411,0.006106818,3.937748999,-3.160204284,6.150842718,0.005467971,3.938771158,-1.099189601,6.939865664,-0.009377924,3.954628638,-4.834696993,6.420701943,0.009530497,3.808488527,-0.117350322,6.738154138,0.003448011,3.940256409,-7.432327524,6.543092304,-0.004057193,3.817541958,-7.70478081,5.846285767,0.003188766,3.575067901,reggae
reggae.00095.au,0.424333978,0.284138752,-0.000183479,-0.000183479,0.162339434,0.064209804,5.06E-05,5.06E-05,2617.466918,713.6004619,-0.285964482,-0.285964482,2787.611559,395.1507584,-0.321599199,-0.321599199,17.60455907,3.882324717,-0.000785892,-0.000785892,0.033216063,0.032309722,-3.74E-06,-3.74E-06,5720.24041,1351.603444,-1.567870716,-1.567870716,0.103215173,0.051230719,1.13E-06,1.13E-06,-69.00368532,52.67389821,0.009152858,29.43908299,79.13779308,16.91264915,0.016281195,9.248897803,13.09172794,22.8567726,-0.023514518,11.28633095,29.37549623,11.68624265,-0.004580825,6.154331668,0.270793651,10.28307299,0.003470667,5.016977412,4.160549161,8.535329245,-0.011788749,5.074575193,-0.440577706,10.93186357,0.006005493,5.577301449,0.191487917,8.961223597,-0.011817316,5.086426831,2.815211099,7.816517605,-0.008936706,4.539146169,0.600907835,8.880102492,0.000852807,4.986682942,-2.79613839,5.969103952,-0.0153266,3.909602243,-0.513787932,6.46201673,-0.004615304,4.361935378,-3.18093775,6.760013402,0.001066641,4.356402827,-7.211276254,5.824754533,-0.011252294,3.865298635,-4.4136893,6.249167721,2.45E-05,4.031352965,-6.806589646,6.370774297,-0.006767426,4.272573886,-9.377562794,5.394594775,-0.015694216,3.634668875,-2.344866883,5.645690616,-0.003610491,3.825441416,-5.949252667,5.449151654,0.010690291,3.598523046,-7.357156954,5.743497834,-0.00573705,3.625163491,reggae
reggae.00096.au,0.416251234,0.308587363,-0.000108268,-0.000108268,0.162234083,0.071351558,-3.94E-05,-3.94E-05,1629.105445,715.2703929,1.114516331,1.114516331,1578.078709,291.5956194,-0.040594105,-0.040594105,18.59304506,4.279784884,-0.001445652,-0.001445652,0.003351811,0.007040812,3.07E-06,3.07E-06,3182.92242,1194.611351,0.550422698,0.550422698,0.079629904,0.064436719,0.000111197,0.000111197,-167.0243654,82.87168364,0.03658799,32.79998194,116.6858509,27.36613226,-0.045231514,13.00583051,-44.22675885,30.04948248,-0.026200736,11.79829006,70.54236565,15.16046471,0.000740526,8.117280624,2.310723241,19.79429273,-0.014188132,8.20644035,16.03447712,11.44258781,-0.011342305,5.936019151,12.50319883,12.54524956,-0.013709159,6.217004694,4.094832367,10.9955032,0.014276701,5.891255926,5.324832075,10.00069402,0.003606471,5.399362219,4.516680278,9.166813534,-0.011576704,5.209638552,7.307895136,8.43524899,-0.011462603,4.485981054,7.585333337,7.934332933,-0.0082448,4.716630467,2.906506946,7.638660293,-0.001895491,4.541617255,1.481477119,7.590466013,0.001940505,4.216833131,1.136646107,6.876532548,-0.016935881,4.319065989,-3.118478962,6.477385852,-0.02602858,4.103516667,-1.958724934,6.081004045,-0.007333954,4.256041042,-1.00353009,6.281060672,-0.005016976,4.069951595,-4.657254494,5.658552466,0.003603921,3.721587226,-4.955900109,6.002027486,0.002277016,4.081010243,reggae
reggae.00097.au,0.272014968,0.295007681,-2.56E-06,-2.56E-06,0.110758588,0.051018145,9.62E-06,9.62E-06,2007.156209,552.7375196,-0.314556204,-0.314556204,2110.952856,344.468408,-0.055000847,-0.055000847,19.25761325,4.052198763,-0.000898017,-0.000898017,0.011315865,0.020380422,-2.32E-06,-2.32E-06,4137.249983,1045.06865,-0.091737116,-0.091737116,0.0940308,0.041534111,1.89E-06,1.89E-06,-142.7808787,63.74377851,-0.019578492,15.36261489,103.1136741,20.32894942,0.01854344,9.222525592,-15.23548994,23.12471715,-0.002084293,7.880993758,38.28006001,17.6799522,-0.031165856,5.341979361,-12.98536111,11.96333151,-0.030029444,4.597381934,2.754244227,12.51299698,0.018588335,4.675897563,-1.673864488,13.99706128,0.002354481,4.215073282,-3.432739033,9.266001389,-0.011616752,4.034144156,-4.451443836,9.387741457,-0.000285011,3.943531069,-9.287880008,9.291830098,-0.004268209,3.943501937,-10.12442517,8.251286488,0.012059692,3.728675991,-2.114641875,8.215882676,-0.005186414,3.651670166,-4.467652669,7.628177795,0.001851121,3.593589818,-7.905511711,8.451446096,-0.003108259,3.789415571,-3.748227944,6.599797143,0.003255802,3.634164129,0.507575122,7.885900362,0.011339754,3.414123627,-5.033563951,7.259505091,0.006916335,3.627536609,0.307482635,8.612209114,0.002840998,3.428430155,1.592529176,10.90289756,-0.012381426,3.828886767,1.225282693,10.54662248,-0.024778634,3.49793912,reggae
reggae.00098.au,0.40995812,0.298051513,0.000135652,0.000135652,0.139192984,0.046943005,-5.17E-05,-5.17E-05,2025.274943,757.8079758,1.045729981,1.045729981,2397.670003,394.0558866,0.621932721,0.621932721,17.99108176,4.352348658,-0.005182111,-0.005182111,0.017825237,0.02578117,5.65E-05,5.65E-05,4460.914692,1745.31139,2.084934462,2.084934462,0.064825383,0.041428573,5.33E-05,5.33E-05,-134.6626631,71.09624395,0.032636515,42.41418128,93.56131726,22.70816977,-0.019820591,14.0965141,8.518032376,17.79602054,0.022145124,10.13421176,34.8765084,14.48442887,-0.016486604,9.644489263,3.284866846,9.978153437,0.005144098,5.854778974,15.52312499,10.65048197,-0.021050041,5.589298488,4.970612922,10.0303931,-0.001737974,6.246246316,8.5544737,7.789869492,-0.019023764,4.256538595,-1.293042113,10.11358318,-0.00578515,5.731046934,2.732080897,8.951836146,-0.010677259,5.003967744,5.067959319,9.788074157,-0.003333586,5.223820019,11.86122272,8.251407174,-0.006927412,5.601004924,4.414218929,6.44404506,-0.008996614,4.433872332,2.06998634,7.138470492,-0.006148574,4.59382145,1.317671427,7.496700126,0.013268073,4.458494246,0.295637769,6.817240707,0.014770049,4.132889835,-2.324834036,6.330192189,-0.00908551,4.341780897,0.381865056,7.134231818,-0.003339858,4.767650189,0.90921301,6.717818713,0.008254869,4.135860014,-0.445047177,8.896000254,0.008238504,5.558822335,reggae
reggae.00099.au,0.431178657,0.286335752,-2.59E-05,-2.59E-05,0.180166975,0.038505983,2.59E-05,2.59E-05,2466.252405,673.4968933,1.379508379,1.379508379,2006.31389,175.9708366,-0.091646791,-0.091646791,21.06976714,6.935338827,-0.003377527,-0.003377527,0.021238251,0.029672239,6.69E-05,6.69E-05,4722.754775,799.3046543,0.950730115,0.950730115,0.139587213,0.064560795,0.000119896,0.000119896,-67.11160918,53.1026416,0.081196313,32.29690682,80.73292285,30.9540121,-0.06479743,21.53756316,-43.87227077,17.5636096,-0.028531642,7.737244191,57.72671894,8.306484772,-0.001592806,5.439475101,-12.7925402,8.20127858,-0.005511681,5.207705084,33.59546367,8.389769373,-0.008349702,5.576998945,-7.732109914,7.426086816,-0.010082565,5.035599392,14.12699166,7.356943947,0.009256747,4.859254472,-1.230904815,8.307965692,0.000962923,5.406734346,7.420772305,6.821495099,-0.00011697,4.614908429,-2.037248084,6.466751442,-0.015454129,3.739307267,6.111212496,6.911158197,-0.010152222,5.004122939,-6.63142617,6.588714477,0.003323158,4.372668574,-1.00198306,5.558048453,0.004574183,3.597248608,-4.763526259,5.081474746,-0.000808927,3.444188524,1.053455307,5.780122778,-0.004102254,3.486928449,3.493322118,6.554510765,0.00521972,3.583859587,4.537165704,6.346852474,0.005153322,3.478478521,-1.290849986,5.061513474,-0.009232884,3.327053424,-3.146515277,5.004773077,-0.006275912,3.38052199,reggae
rock.00000.au,0.387524649,0.29314772,-0.000120833,-0.000120833,0.129162461,0.071965091,1.05E-05,1.05E-05,1995.882452,503.2417595,0.487994412,0.487994412,2097.045347,310.1175937,-0.109186646,-0.109186646,21.34122811,8.85730271,-0.004801147,-0.004801147,0.00613994,0.006669004,6.60E-06,6.60E-06,4227.074439,1127.206318,1.025787755,1.025787755,0.090195222,0.040459904,5.90E-05,5.90E-05,-116.6080289,76.45255791,0.06016002,15.86048277,109.2691512,22.0266065,-0.006687954,8.277618286,-23.14790128,19.21038279,-0.019056077,5.833460253,40.69125024,12.69491847,-0.004283967,5.017972684,-11.89002404,14.01330451,-0.027786349,4.77266113,23.15475844,11.2846821,0.005861971,4.026583389,-15.39426342,11.41267652,-0.023500604,4.472364382,15.12745369,7.977153366,-0.004510739,3.788493945,-13.5236474,10.57399357,-0.005172037,3.661728235,12.69485843,7.699050391,0.009088896,3.446930944,-10.88197887,8.778141684,-0.00149789,3.621698004,8.506658271,7.382659314,-0.012400024,3.482544242,-11.57991935,6.248513553,-0.012905298,3.319992096,2.189880115,7.736654267,0.017887776,3.490754815,-6.195774079,8.497419957,0.019451001,3.486479812,2.012122191,8.461764745,-0.023321272,3.264906541,-7.948864659,5.970689614,-0.014930606,3.270272907,2.085096293,5.743987145,0.013853467,3.062348167,-2.391399222,5.513665173,0.000147511,3.237702062,-1.533827831,7.605608875,-0.005470059,3.070283415,rock
rock.00001.au,0.36552483,0.30348168,-0.000226814,-0.000226814,0.180543154,0.070122063,-0.000116628,-0.000116628,1529.345464,476.6353987,-0.592974025,-0.592974025,1845.423388,344.0434844,-0.354770329,-0.354770329,22.38194042,8.163410953,-0.002776004,-0.002776004,0.002924723,0.008365904,-1.09E-05,-1.09E-05,3271.66355,1167.631125,-1.43443491,-1.43443491,0.054981527,0.029165058,-1.29E-05,-1.29E-05,-111.1363012,56.16978179,-0.153667535,17.13104042,134.1594817,27.32215919,0.02450768,9.401792263,-24.64795564,17.84867982,0.012235832,5.897172155,41.54462273,14.26993171,0.004600441,5.031612411,-3.057123659,11.45522117,-0.006419777,4.305639155,28.48307221,8.557816817,-0.003423557,3.827704494,-10.57167623,12.10910433,-0.0211497,4.009691597,14.92167664,7.312701307,-0.006317689,4.000669812,-14.38482649,10.91169006,-0.015061757,4.274562831,8.840185969,7.054821392,0.010977929,3.864408296,-4.542452758,8.442703064,0.011641774,3.930986357,9.939369146,7.876948796,0.007965625,3.79076533,-4.665001341,7.351411027,0.001076703,3.732488053,3.626333564,5.889184384,0.00266331,3.30760516,-5.541119375,7.030603671,-0.000901372,3.33533068,3.364801103,5.311064226,0.002712123,3.148941229,-4.94252097,6.185771923,-0.001084255,3.263680611,-1.472866656,6.166956172,0.004378741,3.418459053,0.100885259,5.62312308,0.002799372,3.358683513,-5.332558739,6.103550379,-0.006588354,3.128461647,rock
rock.00002.au,0.436861909,0.294295598,-8.33E-05,-8.33E-05,0.14862828,0.080983974,2.22E-05,2.22E-05,1874.861642,685.1445588,0.314248968,0.314248968,1984.11516,410.3079626,0.135031538,0.135031538,20.36218865,8.644371259,-0.002742765,-0.002742765,0.007005181,0.010623468,2.23E-06,2.23E-06,3929.959569,1428.984881,0.166794757,0.166794757,0.076756905,0.047500401,6.05E-05,6.05E-05,-120.4687003,89.98472081,0.0088475,40.71624162,117.5888373,29.2559261,-0.016938022,10.64837514,-27.59070026,23.39130191,-0.000134373,7.741393956,42.83073408,13.93260142,-0.002046731,5.002367867,-6.745393004,17.22336898,-0.016773455,6.736570591,21.65569009,12.49149554,0.00470773,4.693092798,-12.09946081,10.67631316,-0.00152541,4.956972935,17.93608573,7.726670092,0.01144501,4.393638162,-10.44219526,10.85094876,-0.017598248,5.511274792,12.27697408,7.816258923,0.002991664,4.805281975,-6.55590171,9.636149436,-0.014417367,4.825586286,13.52770291,6.691251677,0.009794788,3.812481923,-2.409533456,8.069580061,-0.000923585,4.241221509,6.698461814,6.870803965,0.014751695,3.923545142,-3.146175221,8.588906671,-0.019567139,4.300548727,5.464842873,5.736599494,0.003570762,3.673256963,-2.244105587,6.781096402,0.008777282,3.842218021,1.051666961,6.935621734,-0.000267852,4.006042843,-1.655494787,5.694499262,-0.006697576,3.446109032,-0.043241796,5.586262042,0.003982968,3.278152959,rock
rock.00003.au,0.380016504,0.313704948,-6.18E-05,-6.18E-05,0.151226103,0.063110486,0.000123063,0.000123063,1421.568971,654.5410881,0.131542877,0.131542877,1902.883344,415.0199865,-0.282816749,-0.282816749,20.73288223,8.140693121,-0.002828135,-0.002828135,0.003161471,0.006726624,1.20E-07,1.20E-07,3042.739934,1592.178475,1.067486445,1.067486445,0.043097245,0.030650077,2.19E-05,2.19E-05,-156.6029666,73.25065883,0.094777294,31.38241702,130.6865063,27.10281336,0.021651093,13.34397321,-1.457021389,20.16529672,-0.019828269,8.402370389,36.2209291,12.32611395,0.017696631,7.161921013,0.388321742,15.70902205,-0.045521974,6.639895981,31.98389267,9.742099617,-0.030016446,5.019341257,-0.618636033,11.9567638,-0.018059821,5.277696928,20.13457614,8.558129799,0.026997871,4.708583634,-11.33895715,10.29847989,-0.009148254,5.059016572,13.83778671,7.039477378,0.024951926,4.162627516,-3.768497261,9.138241823,-0.012584967,4.482842576,11.53587704,8.37130837,0.006849985,4.435848278,-3.217205458,8.292250106,0.011880749,4.267127396,5.065080279,7.091797515,-0.004614381,3.938207405,-1.784673169,7.573600513,-0.006292305,4.412557262,3.535590062,5.315171054,0.004374108,3.397397903,-2.447573391,5.744218334,0.004270379,3.609247301,-0.717626583,5.747345088,-0.009875184,3.991503678,-1.413265621,6.277231429,-0.013890001,3.583827653,0.637623836,5.975012062,0.00724274,3.637312345,rock
rock.00004.au,0.37283411,0.299109602,-0.000231172,-0.000231172,0.208742827,0.042584009,5.05E-05,5.05E-05,1345.850763,690.391093,-1.153891061,-1.153891061,1841.748033,408.3205649,-1.004761651,-1.004761651,21.53737821,8.39482582,-0.00325371,-0.00325371,0.001864814,0.004112752,-5.68E-06,-5.68E-06,2939.26556,1597.97206,-3.077363266,-3.077363266,0.041099147,0.036427718,-2.27E-05,-2.27E-05,-127.9468758,56.43637087,-0.002732066,23.69421505,134.4438785,28.80853853,0.062633432,10.34304947,1.027332175,21.24953988,-0.052462384,6.630087221,54.44097915,12.44109533,0.000272754,4.690803881,-0.464905562,12.69453382,0.008893674,6.014283833,35.82954213,10.11703386,-0.012316266,4.145207712,-10.860896,11.53995823,0.001792336,4.199880045,16.38327812,6.605996695,-0.004731636,3.750945528,-10.0309605,10.63093633,0.007701298,4.093586989,6.602061244,9.355193603,-0.010878747,3.902867749,-6.700004471,8.148578676,-0.000505456,3.939167874,11.04371419,8.207602297,0.002835157,3.496621911,-8.385375175,8.101275313,0.003554541,3.729841475,2.111018987,7.246672145,-0.000936413,3.594049235,-6.338260457,6.268705183,-0.001572521,3.302695503,0.99738284,6.146110211,-0.005448439,3.230025314,-5.32586918,6.803808516,0.006296695,3.490510333,-0.842191566,6.563859418,-0.004163909,3.249519547,-4.665995666,5.206533386,0.004318007,3.136469973,-4.787676849,5.256910343,-0.005701319,3.066748551,rock
rock.00005.au,0.37677982,0.286236869,4.03E-05,4.03E-05,0.203784525,0.055656597,3.64E-05,3.64E-05,1542.20591,335.9282087,-0.064348444,-0.064348444,1591.92467,357.1435043,-0.278722917,-0.278722917,21.93759285,8.860199696,-0.003632067,-0.003632067,0.002414144,0.006342762,-8.33E-07,-8.33E-07,2870.199311,799.7960138,-0.375288203,-0.375288203,0.077019942,0.017862289,2.91E-05,2.91E-05,-62.34838008,39.67345033,0.005046892,15.19449271,153.770773,31.23791598,0.019245034,11.02234701,-55.11284491,14.94248603,-0.021562739,7.237246398,28.01648848,11.96035441,-0.023566984,4.942640284,-6.844084646,12.53662103,0.004134158,5.09709413,17.47686105,9.980811466,-0.014604376,4.460752315,-22.60334362,13.79041122,-0.002268684,4.395547342,18.14162217,8.864231417,0.002961683,4.297941085,-12.58387239,11.53397868,-0.004029641,4.122298838,4.493735602,8.705762876,0.010268013,4.059214852,-8.383072017,7.873673156,-0.010993181,3.964589875,7.204513833,6.890320919,0.02168431,3.760523998,-2.524918936,6.907491835,0.004227705,3.527003983,4.83407132,5.3547754,0.006800854,3.188239539,-6.27221651,5.654372877,-0.008114469,3.184599334,-0.725830867,6.715161907,0.013899523,3.265806217,-2.277203503,5.212822867,-0.004550041,3.141226902,-5.243364651,6.474249339,-0.005487632,3.230978161,-5.218907296,5.374740164,-0.00687228,3.179249713,-6.279708608,5.783378124,0.000703032,3.102834628,rock
rock.00006.au,0.344472072,0.296696095,5.14E-05,5.14E-05,0.180163026,0.059733357,2.40E-06,2.40E-06,1675.475369,457.7339174,1.040728179,1.040728179,1653.42286,283.6888063,0.248954309,0.248954309,22.67022876,7.753369711,-0.004822858,-0.004822858,0.002171762,0.003114628,1.28E-05,1.28E-05,3253.563659,854.5107259,2.63535716,2.63535716,0.087294257,0.036405151,4.50E-05,4.50E-05,-98.35632183,51.90203627,0.044537874,17.89733365,136.6115733,25.87043359,-0.054728267,9.672380256,-46.70057371,18.45814487,-0.032947643,7.258716364,46.45730012,16.01038283,0.031977113,5.574735882,-17.13558486,14.65446179,-0.011542162,5.34576308,10.50528559,12.11335696,0.035521983,4.617176281,-14.55487108,10.86859506,-0.02673363,4.395067818,16.54310826,10.64827357,0.007824782,4.083265929,-12.31791258,9.944514148,0.014087484,4.131400678,3.689543129,9.260558592,0.017779212,4.161010886,-12.64754953,9.378007354,0.002856531,3.906298606,2.945863318,8.881136614,0.006446791,3.774812505,-12.50921157,8.034015936,-0.001670014,3.334926283,0.09133677,7.88084984,0.015737048,3.40759099,-0.774780448,8.496354778,-0.00404433,3.766957705,-5.700101907,7.950316399,0.010873577,3.503472074,-8.630916033,8.105702039,0.003293962,3.501369102,-1.903803079,7.267252488,0.008649768,3.281947423,-2.196752622,6.416084052,0.007491769,3.156409341,-3.395148169,6.705041398,0.002981392,3.061393399,rock
rock.00007.au,0.359296717,0.296172129,-0.000189895,-0.000189895,0.15709424,0.060289539,1.75E-05,1.75E-05,1282.196292,547.6826676,0.064534211,0.064534211,1729.636951,414.8177913,-0.165710665,-0.165710665,22.54774735,7.581578749,-0.000631849,-0.000631849,0.001902166,0.006265328,-1.11E-06,-1.11E-06,2675.817153,1274.748957,0.416986892,0.416986892,0.047188679,0.032251441,9.08E-06,9.08E-06,-140.4254929,54.1928233,-0.017178312,17.70581294,149.2989983,23.60797618,-0.007821923,8.489187155,-10.05733092,16.53814685,-0.010435361,5.425157042,38.74587455,11.67532112,0.036876181,4.414970953,1.544877416,12.76148509,-0.004302773,4.791339162,20.12280776,8.446845833,-0.00524917,4.074887544,-11.32007248,9.527200924,-0.021870268,4.390169255,16.28323445,8.216128804,0.012082877,3.915985108,-13.24057771,12.11488686,-0.014519427,4.373252078,10.18650152,9.643536521,0.010765005,4.269202476,-9.246528251,9.302361989,-0.009420587,3.843579561,4.695918279,7.139450351,0.002643491,3.972728831,-8.369733846,7.148386701,-0.005209297,3.370222481,2.277241246,6.760180543,-0.012458245,3.353149408,-6.510627565,6.935181199,-0.001133288,3.520724788,-1.624936644,7.098668563,-0.010709804,3.524588799,-6.49793936,7.283826847,0.001310482,3.546102641,-4.727856452,7.028762185,0.00873928,3.319713094,-2.574812477,5.851693177,0.001184242,3.185235509,-1.786616869,5.374509895,-0.004780164,2.976228137,rock
rock.00008.au,0.408747737,0.286378669,-7.81E-05,-7.81E-05,0.260914236,0.030267345,9.14E-06,9.14E-06,1717.312205,217.2061674,-0.147790107,-0.147790107,1842.500561,180.6865038,-0.206493463,-0.206493463,21.9898516,9.866147594,-0.003626233,-0.003626233,0.004040038,0.00495271,-4.37E-06,-4.37E-06,3362.721333,658.6472204,-0.225172922,-0.225172922,0.084980968,0.017584385,1.17E-05,1.17E-05,-14.91025361,24.22265,-0.009106685,8.135422371,138.420124,13.92658298,0.013458304,5.312928193,-41.88942762,8.466615194,-0.011402531,4.12619354,22.07024399,9.886274727,0.017588282,5.134746784,-18.66063717,7.580510899,-0.011173072,3.658760585,31.99463399,6.077936544,0.003486137,3.462404168,-20.36615368,6.390284844,-0.012962064,3.79898651,15.68984007,6.625038506,-0.003608697,3.613831731,-17.35026823,7.100513057,-0.000381199,3.562373829,14.86121717,4.391897939,0.009103949,3.223359096,-8.898566204,5.064056812,-0.00480833,3.16749758,12.24799552,6.07929754,0.015966965,3.330668701,-5.81969432,5.928065338,-0.004542357,3.387940999,9.968250449,5.484434232,0.012676216,3.277455625,-3.163115838,5.010154308,-0.009180195,3.211821479,1.976027684,4.654220516,0.007477107,3.022417305,-6.923685726,5.117350909,0.000924136,3.10943357,3.121398156,4.478374297,0.0081032,3.050841044,-2.987224613,4.34214983,0.00402412,3.099155096,-6.677925398,5.667762817,0.010210871,3.06785135,rock
rock.00009.au,0.376626511,0.3042772,-0.000140597,-0.000140597,0.128266469,0.06164065,-5.97E-05,-5.97E-05,1181.54237,524.8648363,-0.631746775,-0.631746775,1607.877273,509.4522375,-0.476350887,-0.476350887,22.34172092,7.304631607,-0.001151752,-0.001151752,0.002345226,0.009819303,-4.63E-06,-4.63E-06,2367.952348,1443.698794,-1.526172026,-1.526172026,0.042540937,0.019729796,-2.65E-06,-2.65E-06,-178.5660352,68.99735162,-0.082225169,32.08948627,153.9896347,29.7692702,0.029603628,16.32535198,-4.95248771,21.37421306,0.002026881,8.119569512,21.92872993,14.19084293,-0.006369177,6.084419312,-2.058787075,11.67357524,0.025085174,6.068477333,23.67986321,8.73579654,0.010178426,5.025674004,-1.291158612,11.33097753,0.010882706,5.899681541,11.55769847,8.458682432,0.003991398,4.871283012,-6.039840395,10.49908785,0.026130342,5.969641911,4.954764285,8.275181013,0.002881406,4.624883193,-2.951425532,7.905251539,0.022384624,4.401098488,5.407375747,6.105718144,-0.00434177,3.592138065,-4.119546168,7.953272352,-0.003471943,4.138930502,2.982753776,7.21002563,0.002670425,3.520251872,-5.326300804,7.058708435,0.003720669,3.480321317,-8.826267091,7.593769531,-0.018170295,4.154370138,-11.07474411,6.345600403,-0.011127526,3.467651293,-3.214047205,5.470973383,0.00434023,3.146886449,3.852555813,5.735376794,0.003467791,3.267109806,3.555840172,5.699972204,-0.006141187,3.258741422,rock
