filename,mfcc1,mfcc1V,mfcc_diff1,mfcc_diff1V,mfcc2,mfcc2V,mfcc_diff2,mfcc_diff2V,mfcc3,mfcc3V,mfcc_diff3,mfcc_diff3V,mfcc4,mfcc4V,mfcc_diff4,mfcc_diff4V,mfcc5,mfcc5V,mfcc_diff5,mfcc_diff5V,mfcc6,mfcc6V,mfcc_diff6,mfcc_diff6V,mfcc7,mfcc7V,mfcc_diff7,mfcc_diff7V,mfcc8,mfcc8V,mfcc_diff8,mfcc_diff8V,mfcc9,mfcc9V,mfcc_diff9,mfcc_diff9V,mfcc10,mfcc10V,mfcc_diff10,mfcc_diff10V,mfcc11,mfcc11V,mfcc_diff11,mfcc_diff11V,mfcc12,mfcc12V,mfcc_diff12,mfcc_diff12V,label
jazz.00043.au,-173.264638,54.76400017,0.014319568,20.74798014,111.6653435,21.56354033,-0.035796475,8.997595849,-35.92299882,22.92701669,0.009399856,8.786546427,45.85270974,14.43205235,-0.02268101,5.9194529,-11.41340421,9.090601315,0.008180196,4.900593375,19.69407373,10.33785403,0.014690261,4.513632733,-8.037596756,9.456127656,-0.026182701,4.226437649,17.94668458,9.511187883,-0.003273272,4.003437351,-8.924593157,14.79618023,-0.020030119,4.222850738,14.70921944,9.831519549,-0.012338819,3.776078044,-10.32042636,9.053016003,-0.010896311,3.690935606,4.667860452,10.19858893,0.001532769,4.021658088,jazz
jazz.00044.au,-247.0595695,60.11979711,0.090017547,21.54316923,168.0014921,28.164347,0.038197826,11.63471304,-19.7123303,25.22210336,-0.081418262,10.23976124,21.95492753,14.30853531,0.000610569,6.360752118,-0.721846526,11.72746015,-0.015595097,5.606403737,15.07385388,10.09466086,0.002762309,5.360055155,-1.247450098,9.605333887,-0.015357055,4.536469146,4.725224115,9.727988014,0.003494724,4.356757411,-2.037442707,8.897578197,-0.00429303,4.290672838,6.529530652,8.019622677,0.006817544,3.913826334,-1.387007237,8.090309977,0.004802676,3.866107064,5.621101546,9.231774709,0.003743227,3.824234123,jazz
jazz.00045.au,-231.3142882,53.57185102,-0.01488753,14.38185932,174.3615199,19.13066789,0.046446168,6.606679911,-19.71796439,23.21773886,-0.032183868,7.754423807,47.36338773,12.01727335,0.008728307,5.032283118,-1.940496297,8.47989508,-0.01197361,3.539969727,6.655120872,7.174349697,0.017395472,3.468776044,-1.089777932,8.027677967,-0.009191497,3.458921565,-5.516040333,6.241616979,0.001126918,3.075532138,-13.73797142,7.673758913,0.008890111,3.373373473,-3.713012528,6.790791928,0.012319254,3.377981095,-6.317510205,7.044383621,0.003762646,3.099493735,-1.508454127,5.688746919,-0.000742311,2.855589252,jazz
jazz.00046.au,-204.1881479,63.57050702,-0.047400721,30.98476356,147.6046141,15.92801885,0.028343865,8.880052804,-25.22341372,22.72958409,0.034106691,11.64855819,49.33885068,10.80842501,0.017564197,6.205376924,-15.65288727,12.27288866,-0.005799221,6.928755394,2.698771071,12.94416314,-0.012555398,6.476370297,-7.838651159,9.489048733,-0.024308295,5.334204644,-10.64394995,7.74523647,-0.026959994,4.376005674,-4.7882726,8.93869762,-0.012204813,4.851477117,-3.667890931,8.635164099,-0.006530522,4.393621592,-3.510156144,7.583606504,0.005988954,4.076906292,1.565303937,7.3980956,0.003691925,3.98232435,jazz
jazz.00047.au,-201.7868933,46.31758329,0.093050585,16.84997768,109.2890076,22.76139824,0.035578042,9.37482449,-15.51063402,13.7190156,-0.00366343,6.474616935,44.29309557,8.644302113,-4.87E-05,4.168238776,-11.04768315,7.671844286,-0.015209884,4.084843971,18.86418212,7.096059981,-0.008204243,4.377503558,-11.31448161,7.365477957,-0.005960618,4.080732524,18.41533016,6.246578965,0.00275446,3.49902256,-18.9196454,6.101872247,-0.004202058,3.39013707,11.22909465,6.521796312,-0.018817746,3.539664804,-11.90519507,5.825466109,-0.011703874,3.260321036,6.972327634,5.254161641,0.000781272,3.236156387,jazz
jazz.00048.au,-204.8078077,40.59553369,0.046754418,16.25665579,117.440759,18.13513322,0.00542619,7.883094654,-20.94598068,11.79135834,-0.006752438,5.508470982,42.00511148,9.013255379,0.015648979,3.867814976,-10.35663971,9.455705303,0.000341497,4.020618222,19.21987668,8.822659894,0.003489919,4.031743276,-11.62294949,8.107793817,-0.010772321,3.844118667,7.986379825,6.495457453,-0.010533552,3.352693515,-20.26866985,6.948050674,-0.000966913,3.510001682,8.778162308,7.267610697,0.01246177,3.265001892,-11.70263436,8.427866078,-0.000741752,3.337303799,5.169356506,8.99685408,0.007018668,3.52153642,jazz
jazz.00049.au,-165.439526,57.490307,0.035826245,17.14362701,87.24784291,30.44366099,0.031280201,10.31493495,24.81265973,23.94974789,0.010082964,6.987396202,28.4170693,16.8623,-0.005805151,5.751087249,-2.777296636,12.07470316,0.002046822,4.486475783,-1.329441125,13.95564926,0.007536023,4.426047893,-14.0675108,12.23293238,-0.007966603,4.089360813,-4.750260971,11.11141295,-0.011164783,4.167165366,-19.20767457,9.843531006,-0.005483856,4.062715505,-0.592264603,15.47860943,-0.0115484,4.029954832,-11.94690349,9.614031406,-0.010642214,3.609242634,-8.337676266,9.150222893,0.008361438,3.687255866,jazz
jazz.00050.au,-55.16547167,31.71780437,0.0127715,19.28564648,77.47405966,18.55487643,-0.021771555,9.351310139,8.271833244,14.6841763,-0.015803151,8.700665226,31.56410849,10.82745176,0.013161974,6.486213439,11.51672391,9.406417247,-0.039037563,4.681790283,11.75421031,6.955244601,-0.010439236,4.287420047,7.875351273,6.801160341,0.009326228,4.223551874,13.51428505,6.035183549,-0.000226946,4.010115381,-2.266476679,6.185586947,-0.010277829,3.837443058,5.616833129,6.798802476,-0.00851736,3.98645271,1.459520434,6.814551577,0.001027637,4.127044475,7.374824974,5.845168466,0.006633601,3.898172804,jazz
jazz.00051.au,-260.8962432,70.6715329,-0.129347459,24.84905238,138.539297,21.16719182,0.028935875,10.01308858,-16.35781012,18.54345244,0.018655929,7.037693503,49.16637481,10.52595588,-0.007018962,6.296066071,-5.258969504,14.80492538,0.014795146,6.01645516,19.35839716,5.908172718,-0.007677941,3.560660242,2.205582985,10.85103349,0.015788377,5.032754296,5.554416834,7.048687052,0.007916943,3.735809678,-7.878314322,9.536178574,0.010151134,4.286294815,-0.199611365,5.868081473,-0.006269656,3.491034362,-1.612199981,6.879879782,-0.003957202,3.39129894,-1.719606831,5.274476098,-0.014370823,3.307682949,jazz
jazz.00052.au,-91.1865122,46.76279968,0.003641547,20.51114294,82.60118935,24.30447848,-0.022637516,8.969504448,12.16250728,16.45186639,-0.018030242,7.801467121,36.69881041,10.57237651,-0.007013624,5.459690527,-0.830794896,11.57773165,0.007141647,4.510404041,13.42136607,8.069530618,0.006701334,3.588741428,5.61883428,7.444340003,-0.004538948,3.349244745,9.658035707,5.465760426,-0.004009233,3.08818605,-3.786206302,6.378033576,-0.002279036,3.180767237,1.8139234,6.627589155,-0.002067938,3.030591182,1.537569643,6.33952708,-0.000978145,3.16343892,1.289161101,7.455327269,0.007102888,3.332027694,jazz
jazz.00053.au,-141.0611675,55.93946629,0.001563111,29.99448397,110.7752356,29.77764903,-0.013256881,11.49515691,-27.48867093,18.85134588,0.004350341,11.29648821,51.98196055,10.08029928,0.005645138,5.965883319,-8.66869918,7.030524435,-0.009757099,4.113141934,28.63134252,8.096475274,0.001039804,4.639005505,-1.614128827,7.143546362,-0.002782635,4.403861574,9.669807625,6.856560758,-0.005894589,3.853715385,-11.19236402,7.676075805,0.000280581,3.67284989,6.525145012,6.664736222,-0.010829254,3.65963825,-9.405891963,8.298910933,-0.011770953,3.735887917,-0.109844846,8.070166117,-0.009613591,3.591104094,jazz
jazz.00054.au,-111.5672792,41.28716581,-0.071560467,16.45723576,121.820634,27.3686393,-0.053678367,8.818263973,-3.151349685,16.12450173,0.037280531,6.53046282,20.92476219,11.79888538,0.015249198,5.210601016,2.520229213,9.371886675,0.015555993,4.304609585,5.562074141,8.505680868,-0.002272028,3.443963416,-3.247162728,7.120728912,-0.004427893,3.229904904,2.617218629,7.546259132,-0.021193407,3.275873574,-2.293261588,8.734786805,-0.021173748,3.465222392,3.933972623,6.837381364,-0.00515015,3.204347274,-3.63948104,7.777671897,-0.004352901,3.253263256,-0.170130803,7.512551175,0.003912813,3.02964984,jazz
jazz.00055.au,-260.3599406,51.36601152,-0.027568554,14.84813616,180.6573725,22.19294965,-0.009216513,6.754204458,-15.39279516,24.72830999,7.14E-05,8.134325392,48.58710388,14.30683871,-0.019268514,4.944493482,-0.081012244,9.079711379,-0.00581059,3.874308948,5.437645204,8.23527793,0.009134941,4.020926125,6.597491463,8.402649127,-0.00594758,3.233733412,-9.160205259,7.166190276,0.001114315,2.981710187,-10.29032408,7.221531177,0.001448764,3.292048709,-2.983736758,7.620267313,-0.016359299,3.153424661,-5.819245527,7.243765443,-0.005139852,3.12546846,-2.934037763,5.6811899,-0.005824234,3.001476036,jazz
jazz.00056.au,-38.01573643,35.87661282,0.034311142,19.44696628,64.98693782,17.68290835,0.00011724,8.400305421,14.29986265,11.2306562,-5.93E-05,6.386944614,21.28869647,9.318408683,0.012824009,5.038882288,7.505504722,7.371672547,-0.008439021,4.329744977,6.373860795,6.995569105,0.007196033,3.803768437,1.93456193,7.660870707,0.005528299,3.73348798,6.555822053,6.931289423,0.010218021,3.688200513,-2.93441728,6.820630356,0.007698108,3.810169316,5.59514778,6.994676924,-0.003294248,3.62544672,2.500696863,7.34442223,-0.005243901,3.736100702,3.029639234,7.989193784,0.001438085,3.850148446,jazz
jazz.00057.au,-248.1028773,56.89987577,0.03171277,13.36524486,125.9828115,20.02061025,-0.049785008,7.651918519,-12.57926202,22.27424598,-0.052930207,5.541798669,30.2753274,11.92390257,0.005207582,3.936045077,-1.078006207,10.14648688,-0.010328801,3.766854779,-2.215488553,8.958456177,-0.006501492,3.606281472,1.941213622,7.348741622,-0.01912216,3.468977198,0.244142919,7.198373509,-0.014498357,3.183267098,2.701340417,8.6608968,-0.003159128,3.460034098,-4.414488599,7.588603883,0.002511291,3.098004885,-6.463438081,9.767177743,-0.001781156,3.244264289,-6.50519111,7.314159806,0.008736216,3.268328422,jazz
jazz.00058.au,-190.530888,55.48810639,-0.051566727,27.14154647,144.0301727,30.83773682,-0.001616288,11.65713137,-28.44901263,23.7138043,0.021345618,10.82486303,33.81615048,14.65666535,-0.003371425,6.968443603,-1.304600884,8.73680179,0.009956001,4.865999377,-2.296025207,7.335114186,0.004435491,4.041338505,-5.641133108,7.200558216,-0.005535921,3.691010895,-3.63410862,6.250315244,9.05E-05,3.766561621,-10.53098517,7.129035318,0.006758816,4.028229536,-2.85340664,6.671266302,0.009391639,3.901603142,-7.711247014,8.908555968,0.005043053,4.404406136,-8.579826776,6.824193522,-0.001309935,3.98724176,jazz
jazz.00059.au,-179.3572008,64.83340798,-0.085524757,27.52685907,114.48122,28.94543864,0.008009455,13.90748495,28.19136666,22.8015676,0.038475801,8.327238264,35.99307207,10.32514825,0.017101334,5.173345737,11.05685748,9.443646656,-0.007379655,4.474082969,12.6924049,9.005486482,-0.004800585,4.117775358,3.814798093,8.339831079,0.002121061,3.784100876,8.521316319,8.352610953,0.00941863,3.469961164,-0.006914031,10.65008806,-0.003220297,3.465763992,5.468507916,8.694330504,-0.021777411,3.441705751,1.050745707,8.33598371,-0.010729916,3.283439721,2.618391597,7.253209448,0.014199754,3.156729799,jazz
jazz.00060.au,-190.38583,48.46886746,-0.053661823,23.60986243,129.5270139,23.60516483,0.03717815,12.92083805,-7.849158413,20.96901993,0.003415454,9.338032335,20.72337572,14.09811937,0.024854302,6.054526723,2.19368579,8.024808212,0.02113111,3.965940487,7.795506553,8.081391965,0.002396363,3.653486902,6.187087422,6.801964056,-0.000416955,3.529034671,1.347226463,7.492591997,-0.003518963,3.373174782,-1.593378322,7.310841448,-0.006991995,3.355250345,2.021298161,6.967335208,-0.006048571,3.282846012,-1.990608025,6.513230987,-0.001467203,3.266536971,1.170365241,6.687795449,-0.006431149,3.284817823,jazz
jazz.00061.au,-23.21523258,36.98881153,-0.113407531,18.25718827,82.91115466,16.77190456,-0.003673976,7.848558906,2.049387285,15.06161398,0.041980248,6.846810733,29.51038701,9.760563662,-0.003533354,4.894136374,6.601186092,7.143152761,0.007039309,3.74363477,6.496985696,7.309992652,-0.007672235,3.365684109,-0.696519857,6.885351894,-0.006711741,3.534395533,6.169971629,6.809545004,0.006681333,3.416046068,-3.424929656,6.633571229,0.011715703,3.29836397,5.595445572,6.513085063,0.001073665,3.237259663,-0.374701143,6.09011349,-0.015005579,3.24345933,3.267914338,6.274589621,-0.025499043,3.265611033,jazz
jazz.00062.au,-168.1157824,54.14698161,-0.042930889,18.11582745,108.2839465,18.78178407,-0.000273303,8.68647254,-14.15781645,23.81275893,0.001057154,9.008529835,30.47019421,14.76360235,-0.01727167,5.794344343,3.88428083,8.481610317,0.005101094,4.459818197,4.666935095,7.642116294,0.019222061,4.043579706,3.183463739,6.670640767,0.010592418,3.525650979,1.91759535,7.00938262,0.008684173,3.625120629,-1.144025254,6.776877417,0.006056188,3.536151481,0.233215396,5.953200219,0.003170411,3.296998636,-5.249220016,6.199775136,-0.006132415,3.545253884,-2.555783672,6.144257877,-0.001130343,3.20457341,jazz
jazz.00063.au,-51.31698384,31.94263107,0.031952299,16.35846378,85.20386555,14.92457278,-0.027917418,7.456265128,3.64775187,15.60406557,0.010037804,7.579563385,22.86321781,7.983354829,0.009519321,5.096377572,-1.530440952,7.58544144,-0.006913776,4.275999432,6.112138285,5.781831551,0.001746853,3.894471901,2.412027762,5.383476891,-0.003248935,3.657263786,3.642785247,5.525377529,0.004052151,3.464812817,-1.86605718,5.686880452,0.01302382,3.658321514,4.364957325,6.015670317,0.010178291,3.622998954,1.088613441,6.099735815,-0.017623532,3.724259267,0.783798656,6.861213061,-0.004995357,3.69145886,jazz
jazz.00064.au,-69.50003323,39.25673126,-0.135290941,21.66340644,125.9868229,17.5841544,0.038973731,8.535980441,-5.176154785,18.25094577,0.020988961,7.972330009,30.77608165,7.919923527,0.00265712,4.494151442,8.306016944,6.603074166,0.011177975,3.844759677,5.08766979,5.78567329,-0.008923947,3.573434566,-3.919452372,5.638314638,0.00078522,3.349543332,5.380095252,5.70616072,-0.004846522,3.247789155,-10.78156294,5.396983354,-0.003849502,3.023452701,9.034922336,5.147519269,-0.001134527,2.979655288,-8.269532776,5.66920911,0.007199822,3.054211095,4.79189242,5.735842093,0.004623852,3.116395351,jazz
jazz.00065.au,-235.6816826,72.74200048,-0.160238725,38.5127411,144.7918244,17.0870978,0.024512038,8.397946757,-22.61726579,22.23210829,0.034283192,13.81373358,62.57819284,13.14231853,-0.012514378,7.046033,-9.334101452,17.15229916,0.024750848,7.348850256,2.027025305,12.08267898,0.014073031,4.711575069,-0.344036402,13.95827544,0.017489488,5.299260382,2.012727914,12.87450238,-0.009705517,5.120401476,5.557207795,8.71485988,-0.021372549,4.373200801,0.303997371,10.48483696,0.010087643,4.842173047,9.440633155,11.71567731,0.01571076,4.736180377,2.890342937,12.35026841,0.008165858,4.945321506,jazz
jazz.00066.au,-117.8591192,39.39163244,-0.028295075,16.87512952,122.5534036,26.90460215,0.014969057,10.16725465,-13.15118062,14.63103261,0.015379335,6.724508527,26.75303027,7.855057577,0.005748241,4.264925305,4.30846369,8.921312832,0.003950182,4.141615569,6.867764009,8.631562929,-0.005706768,3.53894788,-6.809190819,6.619210523,-0.008370906,3.337909507,-0.333310288,7.411525565,-0.011098329,3.207093847,-8.191248757,8.655235242,-0.002369054,3.175501169,-4.993640493,9.560609895,-0.01618334,3.468958805,-4.492571356,10.01243021,0.010094938,3.497515545,0.107024683,11.3109896,0.043969489,3.322468557,jazz
jazz.00067.au,-177.2667465,36.34945301,-0.009999122,15.20281868,144.3403865,26.67159825,0.001015358,10.23311908,-17.27916385,22.2881137,0.001811224,8.30534675,55.70553899,19.66598933,-0.000369394,6.3189608,-21.24684876,12.26419573,-0.019472106,5.056846605,0.364317289,12.86954323,0.008951635,5.001924477,-1.583980964,10.87126256,0.016078648,4.619307322,-10.40371826,9.120485678,-0.015382163,4.843157417,-5.181419684,8.753197112,-0.009920042,4.212294421,-0.505843568,8.480922254,0.00027213,3.784338199,-8.736047012,7.830991207,0.001703157,4.021807255,3.874664167,8.647707665,-0.001055934,3.747535904,jazz
jazz.00068.au,-204.3975144,70.13868893,0.006908446,20.84660725,138.6138296,26.32623328,0.003957156,9.225714093,-10.80542651,21.05714322,0.011794831,8.830106914,46.56351072,11.10894374,0.013324113,5.311478564,-22.32522674,12.07022977,0.000809731,4.247313305,9.6931069,9.481851681,-0.010419222,3.988458695,-11.09164263,8.32566168,-0.011524442,3.909524289,-17.79382369,10.2468461,-0.006110012,4.164644245,-7.58041201,7.777187496,-0.008720136,3.807042509,-1.603429734,6.400362532,-0.00171593,3.341652929,-7.655257961,5.902103327,-0.00158587,3.257183607,-1.020453705,5.547743242,0.001650954,3.07828501,jazz
jazz.00069.au,-159.2570839,55.69922424,0.019093998,21.32435005,92.0270143,22.91108707,-0.042299013,9.527454373,-16.76167123,23.13864283,0.015048801,9.047884024,27.40012477,14.92486936,-0.027632284,5.898491334,6.120468532,8.90867674,0.013217497,4.734448338,3.251082584,9.974031368,0.009497958,4.29845418,7.179252757,9.371031324,-0.020801064,4.081736826,4.038093988,9.824099132,-0.00878813,3.994406011,3.615080744,14.25623053,-0.014536068,4.110569288,3.564723329,9.782549015,-0.017907811,3.719249349,-0.571347458,8.622136104,-0.005623256,3.690528071,-3.720476914,9.751086046,-0.002946043,3.795280194,jazz
jazz.00070.au,-238.0206183,61.50137841,0.10614177,22.06022861,155.8886116,31.23438726,0.008411162,12.86488337,-9.197831453,24.57416075,-0.04893118,10.83165485,13.18720808,12.60922661,-0.020405127,6.039692554,6.592250908,8.88767219,-0.003199283,4.602916638,8.898913693,8.003293273,-0.008702003,4.223128264,3.993784151,7.179180237,-0.005114188,3.633284404,0.259403591,7.861785524,-0.001304444,3.610859793,1.760141496,7.285420942,-0.00407617,3.588978804,3.356236498,7.008489316,0.007780024,3.605864678,1.18105173,6.796425091,0.005163927,3.321489271,3.620970391,8.629987184,0.002284537,3.61479063,jazz
jazz.00071.au,-228.4335415,55.22224698,0.006993119,14.66736747,170.4549082,20.89840686,0.018253661,7.06789855,-16.09967937,21.31914115,-0.009460976,7.551268862,43.99959744,10.47995259,-0.00822523,4.890478105,1.102658429,7.429417104,-0.001023006,3.440873572,4.01042433,6.874659573,0.010847136,3.405705973,1.093615104,7.876837408,-0.004950016,3.32101802,-7.204513829,5.513071602,-0.002766492,2.99476587,-12.53382191,6.87669059,0.011203391,3.276600604,-4.428771074,6.351724632,0.011810421,3.285250963,-6.080892454,6.395381408,0.004485167,3.097392992,-1.332374754,5.876043519,-0.001380047,2.821049507,jazz
jazz.00072.au,-202.7917937,64.47262476,-0.043112948,31.25770148,145.7671732,16.80447542,0.021800868,9.191898147,-23.59147704,21.61712896,0.04025459,11.39315603,47.85134457,10.27262005,0.011947631,5.93757275,-14.36257802,11.1385074,-0.000931662,6.679038611,1.654348724,12.58277986,-0.016527773,6.401250599,-7.065317345,9.059413546,-0.020754982,5.184513012,-11.12227067,7.675054771,-0.029264284,4.286964146,-4.59618623,8.76429777,-0.010203803,4.783726231,-3.603300225,8.5129231,-0.007860068,4.355705508,-3.795993584,7.508246125,0.006480337,4.07819312,2.045414227,7.395383886,0.003289993,3.977329666,jazz
jazz.00073.au,-84.02349956,43.99289457,-0.02581627,20.96841632,63.06472608,17.20841427,0.008286614,9.185389842,5.640468075,21.48884005,0.01245248,10.08939568,24.92242786,9.898212651,-0.004960896,5.309872704,6.207477956,8.261641943,-0.016205344,4.138192746,-2.905155689,8.557864165,0.002546104,3.898755224,-0.360898234,7.537747726,-0.005537062,3.982711635,-1.071441158,7.148450269,-0.016905025,3.840940996,-4.24271544,7.21411469,0.007495731,3.617832918,-2.328222042,6.030407716,0.010747374,3.243779911,1.572400388,5.958372817,0.004694747,3.405511696,1.936589318,5.921539923,0.003468873,3.399302311,jazz
jazz.00074.au,-149.1741846,63.86855424,-0.05518285,24.5684683,79.08886284,27.45483918,-0.010147759,11.58384143,2.025783144,28.61796101,0.009929954,11.49736799,27.62289789,11.2310467,-0.011850956,5.284507348,0.308997417,10.450781,0.037217901,4.510618811,1.716453634,8.565285528,0.032872631,4.036903331,-3.612624574,9.186328096,0.015847151,3.66119418,-0.156505552,6.808797246,0.008636777,3.740346952,-5.033034641,6.537673093,0.002339358,3.301689054,1.251400522,6.258975893,-0.004020627,3.291165807,1.148489284,6.340058233,-0.014993404,3.21273648,-0.61693534,5.96572991,0.005163632,3.199977568,jazz
jazz.00075.au,-78.18899522,40.52760872,0.057520745,17.77013398,63.22655302,16.92847593,0.048051974,8.690985251,-1.654216659,20.25590802,-0.037356072,8.330875236,21.01993679,8.464802558,0.001367324,4.755778915,4.464395607,8.7547196,-0.008250111,4.585226919,-3.595320187,7.24186116,-0.009361864,3.833203932,-1.563523023,6.65130511,-0.001707176,3.553212037,-3.067389335,7.542238071,-0.026900744,3.594807415,-6.074220618,6.134870114,-0.017294613,3.459797606,-1.952658114,5.91460955,-0.003613019,3.175326371,1.783601339,5.908717875,0.000105132,3.159812301,-1.216034464,6.584928027,0.005257947,3.293068764,jazz
jazz.00076.au,-154.278269,57.90082805,-0.069850661,17.83447371,110.7009774,22.59342337,-0.048225222,8.902144818,-22.31415229,27.37271351,0.008263581,7.909862104,21.15143628,13.22496376,0.002281365,4.678222414,4.255434538,10.49563786,0.005957565,4.349046044,4.748690203,9.162495892,2.08E-05,3.508526063,-4.108536728,8.523163845,0.035128691,3.366176328,-1.015164946,7.183693112,0.009060429,2.970795142,-6.411958384,9.479445278,0.007969215,2.938597163,-9.244266098,6.722337842,0.009697512,2.965591371,-3.628815102,5.994618975,0.002398003,2.782159853,-5.501531863,5.858964449,-0.008970251,2.75578463,jazz
jazz.00077.au,-77.0642221,39.83384787,0.095654817,20.11663849,64.52370608,21.81330992,-0.025026624,9.490309172,-2.851429261,17.5418137,0.021813691,9.480440032,28.52947368,9.42661813,-0.009301176,4.799130814,4.68223402,8.663773485,0.014992234,4.033416282,-2.815969716,6.680079068,0.008719554,3.904987871,-5.946821628,7.785054539,0.010006506,3.70659842,1.898380258,5.639559416,0.01240534,3.461764064,-5.204782029,6.578632629,0.008939774,3.443357299,-2.322443442,6.007961348,0.000559535,3.317858529,-2.940434409,8.378463163,0.000758394,3.255816545,-6.149091367,7.274940347,-0.009393926,3.195942248,jazz
jazz.00078.au,-141.4974723,59.87966769,0.079938884,26.2699874,70.90476292,24.3551877,-0.070318261,11.22266359,-0.526373923,25.15540575,-0.003748676,11.61270301,33.59192835,12.60563536,-0.011237281,5.946080987,1.421772688,11.22173928,0.006077569,4.959572625,-9.184260285,11.67293623,0.017928362,5.85998697,0.762447668,7.917639918,-0.000278505,4.131949199,0.553962306,9.199766671,-0.0233663,3.964586296,-9.178738183,10.02768383,0.004940447,4.239480085,-2.564866557,8.159123375,0.015908979,3.541753424,4.080467862,6.347387174,-0.006169493,3.45330083,-2.221519428,7.900403045,6.47E-05,3.855589091,jazz
jazz.00079.au,-163.520143,30.89885032,-0.028577925,20.22383713,65.96044351,22.41519955,-0.0025351,10.39916144,5.357333701,13.43963705,0.008118344,7.277790742,41.90132371,10.87143606,-0.001216465,5.976586696,7.028781337,8.458317559,0.001363726,4.477048445,5.505489163,7.658726401,-0.002467473,4.32121072,8.931526754,8.048360323,0.00421153,3.906110929,2.673976588,7.027155627,0.008354499,3.870718934,-0.185446233,8.002301886,0.010872805,4.146953762,5.159573234,6.560312794,0.001603032,3.594787458,10.4982422,8.573182894,-0.001274934,3.774509577,3.335871079,9.307486182,0.002003248,3.650044736,jazz
jazz.00080.au,-117.2192903,40.25760443,0.024234289,21.23592219,56.99246434,16.72708872,0.004845396,9.27045815,-2.110053144,10.25709401,-0.00071125,6.492476872,35.61775206,8.85310219,-0.009352758,4.97793538,4.714807095,8.908962354,-0.010599423,4.474779357,3.893951891,6.021627072,0.004324943,3.660490601,11.5937033,6.712250271,-0.001554528,3.88761304,6.073633695,6.018597657,0.006442598,3.515803527,0.57640406,5.952019627,0.007106005,3.684190153,2.274334908,6.161176586,-0.00759079,3.662894377,2.704739018,6.624972955,-0.022106029,3.559074273,-1.845704158,6.414613509,-0.017269926,3.456335909,jazz
jazz.00081.au,-228.3386208,53.68110655,0.01070886,29.8865538,67.53822233,24.09586989,0.049590438,11.91317433,37.07558551,17.79083028,-0.034239695,7.70295217,21.31563639,10.92641101,-0.01675039,6.78159376,17.05265618,7.724823908,-0.008680732,4.032277998,10.14592781,6.588310568,0.005812064,3.688737628,10.7813077,6.711965692,0.008515795,4.14236877,8.009562635,6.612670614,-0.00945136,3.781501498,2.035947907,6.459065209,-0.011838521,3.600762708,0.29279191,7.093762503,-0.008835546,3.892463541,2.499510416,7.425988026,-0.002937203,4.136985848,3.847089126,6.326978115,0.004282157,3.389941182,jazz
jazz.00082.au,-158.1807295,66.01035465,-0.121400265,24.7991949,49.59872382,25.72991225,0.049038215,10.93406771,21.59170743,18.37178311,-0.000140859,7.896225708,16.51615368,9.766473291,-0.000351623,5.137045131,11.4254109,8.539969443,-0.009774961,3.896973981,6.265256191,7.080297341,-0.015297664,4.039687719,5.641059064,7.070774565,-0.002491,4.086908533,-0.193301353,5.75929497,0.005910854,3.453765376,-0.239216306,5.150698252,0.000723085,3.316341127,-1.996796954,5.508513053,0.009259866,3.141108981,2.023230911,5.877906188,0.0075555,3.319036298,2.693240814,5.66695743,-0.004277674,3.186170881,jazz
jazz.00083.au,-125.9833068,44.38995267,0.021358639,18.36205927,56.60856607,22.01493188,0.039088437,11.11868225,23.4967439,21.32315709,-0.041126334,7.184443155,23.7023522,9.711725938,0.008180911,4.918589033,-0.300948985,8.042964589,0.013991169,3.991714957,7.154523107,7.814172892,0.00434054,3.61533072,0.171779782,7.92256729,0.008145795,3.630919402,-0.842715255,6.863195275,0.001940658,3.200818234,-4.157835948,6.799219295,0.001971184,3.172312777,-1.897340794,6.567143538,0.000446295,3.3060157,2.520098824,7.194649642,-0.000571013,3.281615632,0.525469118,5.944194556,-0.006112097,3.432331345,jazz
jazz.00084.au,-178.0641253,50.02509536,0.067471432,18.50457425,61.94471925,19.26460338,-0.042479373,8.221517696,1.467995898,17.89920936,-0.003349126,6.103015838,36.04476825,10.39750323,0.0029741,5.052581265,7.581288911,9.565492214,-0.00064059,3.981165716,5.155937445,7.597764705,0.000796349,3.799711297,-0.916040755,7.071161388,0.011854665,3.400307522,2.942950851,7.264331561,0.004216644,3.113800982,1.447914531,6.066906473,0.005687758,3.0017494,2.132668286,6.981848775,0.003106101,2.985049788,5.169691917,5.121961872,0.006534619,2.876444377,2.025910657,5.750205408,0.005004517,3.112276222,jazz
jazz.00085.au,-131.9075548,45.45501784,0.02423546,17.35643802,61.58575665,22.67866403,-0.00600853,9.605108317,-12.65287462,15.32688532,-0.041638477,7.102788307,35.09073671,11.89615488,-0.01285337,5.775564275,-2.12140345,9.116573628,-0.024941707,4.116888355,-0.944656998,9.262599262,0.004545637,4.038645725,-4.837308872,8.946575951,0.002333594,3.808877301,-4.107383421,8.751147901,-0.001429616,3.654892864,-3.284116057,7.454590127,0.011547773,3.363934453,2.501993475,7.585643732,-0.004733312,3.398885989,6.416425481,6.985622277,-0.018794857,3.350454009,3.4225682,7.669682,-0.000361064,3.349402634,jazz
